beer_name,review_overall,review_aroma,review_appearance,review_palate,review_taste,beer_abv,beer_style,brewery_name,review_count,style_embed
Samuel Smith's Winter Welcome Ale,3.748770894788594,3.499016715830875,3.7964601769911503,3.6642084562438546,3.6651917404129795,6.0,Winter Warmer,Samuel Smith Old Brewery (Tadcaster),1017,0.2362152636051178
Samuel Smith's Yorkshire Stingo,4.006849315068493,4.090753424657534,3.9845890410958904,4.023972602739726,4.114726027397261,9.0,English Strong Ale,Samuel Smith Old Brewery (Tadcaster),292,-0.20866408944129944
"Samuel Smith's, The Famous Taddy Porter",4.19140625,4.039496527777778,4.213975694444445,4.063802083333333,4.168836805555555,5.0,English Porter,Samuel Smith Old Brewery (Tadcaster),1152,0.3505847454071045
Samurai Ale,3.6969230769230768,3.3030769230769232,3.5784615384615384,3.5753846153846154,3.4307692307692306,5.1,American Blonde Ale,Great Divide Brewing Company,325,-0.2778026759624481
Samurai Barley Ale,3.7,3.8,3.7,3.8,3.8,9.98,American Barleywine,Hyouko Yashiki No Mori Brewery,5,-0.10246458649635315
San Dalmazzo,3.5,3.5,3.5,3.5,3.5,5.2,Belgian Pale Ale,Birrificio Menaresta,1,-0.17921844124794006
San Diego Dark Session Ale,4.0,3.875,3.875,3.875,4.0,5.66,American Brown Ale,AleSmith Brewing Company,4,-0.33238479495048523
San Francisco Pale Ale,3.5,3.5,3.5,3.5,3.5,5.2155555555555555,American Pale Ale (APA),San Francisco Brewing Company,1,-0.3648636043071747
San Lorenzo,3.5,3.5,3.5,3.5,3.5,5.6,Saison / Farmhouse Ale,BirrOne,1,-0.23191258311271667
San Lucas Cerveza,3.0,2.1666666666666665,2.6666666666666665,2.8055555555555554,2.5555555555555554,4.6,American Adjunct Lager,World Brews,18,0.043954282999038696
San Lucas Cerveza Light,3.0,2.6666666666666665,3.5,3.6666666666666665,2.6666666666666665,5.2,American Adjunct Lager,World Brews,3,0.043954282999038696
San Marcos Hefeweizen,3.5,4.0,3.5,3.75,3.5,6.1,Hefeweizen,San Marcos Brewery & Grill,2,0.6190725564956665
San Marcos Old English Ale,3.0,3.1666666666666665,3.6666666666666665,3.1666666666666665,3.0,5.900000000000001,Extra Special / Strong Bitter (ESB),San Marcos Brewery & Grill,3,0.13803312182426453
San Marcos Pale Ale,2.0,2.0,3.5,2.5,2.5,5.2155555555555555,American Pale Ale (APA),San Marcos Brewery & Grill,2,-0.3648636043071747
San Marcos Red Amber Ale,2.75,2.5,3.875,2.875,2.75,5.9,American Amber / Red Ale,San Marcos Brewery & Grill,4,-0.3161865174770355
San Marcos Winter/Dark Wheat,3.5,4.0,4.0,3.0,2.5,5.359999999999999,American Dark Wheat Ale,San Marcos Brewery & Grill,1,-0.29840096831321716
San Mig Light,2.3636363636363638,2.1136363636363638,3.022727272727273,2.3636363636363638,2.1818181818181817,5.0,Light Lager,San Miguel Corporation,22,0.08549386262893677
San Mig Strong Ice,1.75,1.5,2.25,1.75,1.75,6.3,American Adjunct Lager,San Miguel Corporation,2,0.043954282999038696
San Miguel 1516,4.25,4.0,4.0,3.5,4.0,5.2,American Amber / Red Lager,Mahou S.A.,2,-0.13555514812469482
San Miguel Cerveza Negra,3.375,3.125,3.25,3.3125,3.25,5.0,Euro Dark Lager,San Miguel Corporation,8,0.1586175411939621
San Miguel Dark Lager,3.5419847328244276,3.4770992366412212,3.6755725190839694,3.3206106870229006,3.4083969465648853,5.0,Euro Dark Lager,San Miguel Corporation,131,0.1586175411939621
San Miguel Eco,3.0,2.6666666666666665,2.8333333333333335,2.8333333333333335,3.0,4.2,Euro Pale Lager,Mahou S.A.,3,0.1341695338487625
San Miguel Gold Eagle (Mucho),3.0,2.5,2.5,3.0,3.0,4.8,American Adjunct Lager,San Miguel Corporation,2,0.043954282999038696
San Miguel Manzana,3.5,4.0,4.0,3.0,4.5,5.3757142857142854,Fruit / Vegetable Beer,Mahou S.A.,1,-0.01621389389038086
San Miguel Pale Pilsen,2.9814814814814814,2.6574074074074074,3.0277777777777777,2.787037037037037,2.7222222222222223,5.0,German Pilsener,San Miguel Corporation,54,0.5836557149887085
San Miguel Premium Lager,3.0152439024390243,2.6371951219512195,3.027439024390244,2.8109756097560976,2.7713414634146343,5.0,American Adjunct Lager,San Miguel Corporation,164,0.043954282999038696
San Miguel Super Dry,2.888888888888889,2.388888888888889,2.4444444444444446,2.2777777777777777,2.611111111111111,4.8,American Adjunct Lager,San Miguel Corporation,9,0.043954282999038696
San Salvador,3.5,3.9,3.8,3.4,3.5,7.5,Saison / Farmhouse Ale,Ballast Point Brewing Company,5,-0.23191258311271667
Sancha,3.0,2.5,4.0,3.0,3.0,5.5,American Pale Ale (APA),The Rileys Brewing Company,1,-0.3648636043071747
Sancolodi Bionda,3.5,2.5,2.5,2.5,3.0,4.9,Euro Pale Lager,Sancolodi,1,0.1341695338487625
Sancolodi Nera,3.5,2.5,2.5,2.5,3.0,6.04,English Stout,Sancolodi,1,-0.11671420931816101
Sancolodi Rossa,2.5,2.0,2.5,2.5,2.5,4.720000000000001,English Pale Ale,Sancolodi,1,-0.2627007067203522
Sandlot Burning Down The House Rauchbier,3.5,3.0,4.5,4.0,3.0,5.92,Rauchbier,SandLot Brewery @ Coors Field,1,0.4944654703140259
Sandlot Game Time Decision Schwarzbier,4.0,4.0,4.0,4.0,4.0,5.1,Schwarzbier,SandLot Brewery @ Coors Field,1,0.5450350046157837
Sandlot Wild Pitch Dunkelweizen,4.0,3.875,4.125,3.875,4.0,6.220000000000001,Dunkelweizen,SandLot Brewery @ Coors Field,4,0.5173115134239197
Sando Stout,3.25,3.0,3.25,3.0,3.5,7.2,Foreign / Export Stout,McCallum Brewery,2,-0.05791547894477844
Sandpiper Premium Lager,3.4,2.7,3.0,3.1,2.9,5.2,American Adjunct Lager,Inertia Industries Ltd.,5,0.043954282999038696
Sandy Bottom,4.5,4.0,4.0,4.0,4.0,5.0,American Pale Wheat Ale,Blue Mountain Brewery,1,-0.30808117985725403
Sandy River Scottish Ale,4.0,3.0,4.0,3.5,4.0,5.26,Scottish Ale,Liberator Brewing Company & HomeBrew Supply,1,-0.2322547733783722
Sangano Ambree,3.0,3.5,3.5,2.5,3.0,6.0,American Amber / Red Ale,Brouwerij Van Steenberge N.V.,1,-0.3161865174770355
Sanity IPA,3.0,3.0,4.0,3.0,3.0,6.1,American IPA,The Shed Restaurant & Brewery,1,-0.28257158398628235
Sans Nom,4.25,4.25,4.25,4.0,3.75,9.0,Belgian Strong Pale Ale,Unibroue,2,-0.18522727489471436
Sant Erwann,3.727272727272727,3.772727272727273,3.6818181818181817,3.6818181818181817,3.590909090909091,7.0,Herbed / Spiced Beer,Brasserie Artisanale Du Trégor,11,0.009793311357498169
Sant Gwenole,2.0,2.5,3.0,2.0,2.0,6.0,Belgian Pale Ale,Brasserie Artisanale Du Trégor,1,-0.17921850085258484
Sant Patern,3.0,2.5,3.5,2.5,2.5,6.0,Belgian Pale Ale,Brasserie Artisanale Du Trégor,1,-0.17921850085258484
Sant'Ambroeus,2.5,3.0,2.5,2.5,3.0,7.0,Belgian Strong Pale Ale,Birrificio Lambrate,1,-0.18522727489471436
Santa Baby,4.0,4.0,3.5,4.0,4.0,4.5,Winter Warmer,NoDa Brewing Company,1,0.2362152636051178
Santa Bee,2.5,2.357142857142857,3.857142857142857,2.7142857142857144,2.357142857142857,8.5,Belgian Strong Dark Ale,Huisbrouwerij Boelens,7,-0.16589781641960144
Santa Fe,4.125,3.5,3.875,3.875,3.75,5.5,Vienna Lager,Beer Factory,4,0.19473281502723694
Santa Maria Amber,4.0,3.5,3.5,3.5,4.0,5.84,American Amber / Red Ale,Santa Maria Brewing Co.,1,-0.3161865174770355
Santa Maria Belgian Brown,4.5,4.0,3.5,4.0,4.5,5.66,American Brown Ale,Santa Maria Brewing Co.,1,-0.33238479495048523
Santa Maria Blonde,4.5,4.0,4.0,4.0,4.0,4.42,American Blonde Ale,Santa Maria Brewing Co.,1,-0.2778026759624481
Santa Maria Hefeweizen,4.0,3.5,3.5,3.5,4.0,5.0200000000000005,Hefeweizen,Santa Maria Brewing Co.,1,0.6190725564956665
Santa Maria IPA,4.0,4.0,4.0,4.0,4.0,6.1,American IPA,Santa Maria Brewing Co.,1,-0.28257158398628235
Santa Maria Imperial Brown Ale,3.5,3.5,3.5,3.5,3.0,5.66,American Brown Ale,Santa Maria Brewing Co.,1,-0.33238479495048523
Santa Maria Nut Brown Ale,4.0,3.0,3.0,3.5,3.5,5.66,American Brown Ale,Santa Maria Brewing Co.,1,-0.33238479495048523
Santa Maria Porter,4.5,3.5,3.5,3.5,3.5,6.673506493506492,American Porter,Santa Maria Brewing Co.,1,0.21495984494686127
Santa Maria Stout,4.0,3.75,4.0,3.75,4.0,6.42,American Stout,Santa Maria Brewing Co.,2,-0.22222724556922913
Santa Rosa Red,3.25,3.25,3.5,2.75,3.0,4.2,American Amber / Red Ale,Anacapa Brewing Company,2,-0.3161865174770355
Santa's Dark Side,4.0,4.0,4.5,3.5,4.0,4.4,English Brown Ale,Naylor's Brewery,1,-0.2564704120159149
Santa's Helper,3.5,4.0,4.0,4.0,4.0,5.3757142857142854,Fruit / Vegetable Beer,Ram International / Humperdinks Restaurant and Big Horn Brewing,1,-0.01621389389038086
Santa's Little Helper,3.912472647702407,3.963894967177243,4.065645514223195,3.964989059080963,4.039387308533917,10.001315789473685,Russian Imperial Stout,Port Brewing Company / Pizza Port,457,-0.049226313829422
Santa's Little Helper - Bourbon Barrel Aged,3.452,3.96,3.384,3.296,3.78,10.0,American Double / Imperial Stout,Port Brewing Company / Pizza Port,125,-0.21776482462882996
Santa's Little Sledgehammer,3.8333333333333335,4.166666666666667,4.25,4.083333333333333,4.416666666666667,10.0,Belgian Strong Dark Ale,Outer Banks Brewing Station,6,-0.16589781641960144
Santa's Private Reserve Ale,3.8106535362578335,3.802148612354521,4.029095792300806,3.7560429722470903,3.811996418979409,6.0,American Amber / Red Ale,Rogue Ales,1117,-0.3161865174770355
Santa's Smokin' Winter Warmer,4.0,4.0,4.0,4.0,4.0,7.1,Winter Warmer,7 Seas Brewery and Taproom,1,0.2362152636051178
Santa's Stocking Filler,3.0,3.5,3.0,3.0,3.5,4.5,English Pale Ale,Abbey Bells Brewery,1,-0.2627007067203522
SantiAmber Ale,3.5,3.5,4.0,2.5,3.5,5.0,American Amber / Red Ale,Calapooia Brewing Company,1,-0.3161865174770355
Santo Viejo,4.166666666666667,3.6666666666666665,3.75,4.083333333333333,4.166666666666667,5.5,Czech Pilsener,Old Harbor Brewery Steak & Lobster House,6,0.6284887790679932
Sanuki Beer - Alt,3.0,3.5,3.0,2.5,3.0,5.0,Altbier,Kagawa Brewery,1,0.5084108114242554
Sanwald Dunkel Weizen,3.25,3.25,3.375,3.375,3.25,4.9,Dunkelweizen,Dinkelacker-Schwabenbraeu AG,4,0.5173115134239197
Sanwald Hefe Weizen,2.9166666666666665,3.25,3.5833333333333335,2.8333333333333335,3.0833333333333335,4.9,Hefeweizen,Dinkelacker-Schwabenbraeu AG,6,0.6190725564956665
Sanwald Kristall Weizen,3.5,3.75,3.75,3.0,3.375,4.9,Kristalweizen,Dinkelacker-Schwabenbraeu AG,4,0.5359965562820435
Saphir Bock,4.092592592592593,3.925925925925926,3.8703703703703702,4.037037037037037,4.092592592592593,7.4,Maibock / Helles Bock,Brauerei Hofstetten Krammer GmbH & Co. KG,27,0.46534162759780884
Sarachi Slam,2.0,2.0,3.5,2.0,2.0,5.2155555555555555,American Pale Ale (APA),Keegan Ales,1,-0.3648636043071747
Sarajevo Beer,2.8214285714285716,2.9285714285714284,3.0,2.7142857142857144,2.75,5.0,Euro Pale Lager,Sarajevska Pivara,14,0.1341695338487625
Sarajevska Premium,3.875,3.5,3.75,3.75,3.75,4.9,Czech Pilsener,Sarajevska Pivara,4,0.6284887790679932
Sarajevska Svijetlo Nefiltrinano,3.75,3.5,3.25,3.0,3.0,5.28,Keller Bier / Zwickel Bier,Sarajevska Pivara,2,0.38775020837783813
Sarajevska Tamno Filtrirano,3.7,3.1,3.8,3.5,3.5,4.959999999999999,Euro Dark Lager,Sarajevska Pivara,5,0.1586175411939621
Sarazen,4.25,4.5,4.0,4.25,4.0,6.5,Belgian Pale Ale,Brasserie Deseveaux,2,-0.17921850085258484
Sarbast Extra,3.0,3.5,3.5,3.5,3.0,5.6,Euro Pale Lager,"Sarbast (UzCarlsberg, LLC)",1,0.1341695338487625
Sarcophagus,3.75,3.25,3.75,3.5,3.75,8.5,Belgian Strong Dark Ale,Brasserie des Fontaines,2,-0.16589781641960144
Sarek,3.0,2.8333333333333335,3.0,3.5,2.8333333333333335,5.2,Dortmunder / Export Lager,Carlsberg Sverige AB,3,0.390900582075119
Saris 12% Premium,3.25,2.75,3.25,3.1666666666666665,2.8333333333333335,4.6,American Adjunct Lager,Pivovar Saris,6,0.043954282999038696
Sarvara,2.4166666666666665,2.4166666666666665,3.4166666666666665,2.8333333333333335,2.1666666666666665,9.0,American IPA,Baying Hound Aleworks,6,-0.28257158398628235
Sarveza,3.5,3.1666666666666665,4.166666666666667,3.5,3.1666666666666665,5.14,Czech Pilsener,Florida Beer Company,3,0.6284887790679932
Saskatchewan Wheat Ale,3.75,3.5,3.25,3.5,3.75,5.2,Witbier,Paddock Wood Brewing Co.,2,0.44524097442626953
Saslong,3.0,2.5,4.0,3.0,3.0,5.6,English Porter,Birrificio F.lli Trami,1,0.3505847454071045
Sasquash,4.25,5.0,4.5,4.75,4.75,5.92,Pumpkin Ale,Big Time Brewery & Alehouse,2,-0.16292431950569153
Sasquatch Ale,3.0,3.0,3.0,3.0,3.0,9.3,American Double / Imperial IPA,Six Rivers Brewery,1,-0.2876265347003937
Sasquatch Imperial Stout,4.375,4.25,3.75,4.375,4.5,8.879999999999999,Russian Imperial Stout,Harmon Restaurant & Brewery,4,-0.049226313829422
Sasquatch Strong Ale,3.75,4.0,4.0,3.75,3.75,6.9,American Strong Ale,Hopworks Urban Brewery,2,-0.3154928982257843
Satcheu,4.0,4.0,4.0,4.0,4.0,5.5,Belgian Pale Ale,Brouwerij Facon,1,-0.17921850085258484
Satchmo Stout,4.0,3.5,4.0,3.5,3.5,6.5,American Stout,Speakeasy Ales & Lagers,1,-0.22222724556922913
Satellite Stout,4.0,3.5,4.0,4.0,4.5,4.9,American Stout,The Shed Restaurant & Brewery,1,-0.22222724556922913
Satsuma Harvest Wit,3.6678571428571427,3.442857142857143,3.5714285714285716,3.467857142857143,3.467857142857143,5.1,Witbier,Abita Brewing Co.,140,0.44524097442626953
Satus Creek Pale,4.0,3.5,3.5,4.0,4.0,5.2155555555555555,American Pale Ale (APA),Snipes Mountain Microbrewery & Restaurant,1,-0.3648636043071747
Saucerful O' Merkin,4.125,4.3125,4.1875,4.3125,4.5625,9.6,Belgian Strong Dark Ale,Firestone Walker Brewing Co.,8,-0.16589781641960144
Saucerful O' Secrets,4.125,4.041666666666667,4.208333333333333,4.333333333333333,4.333333333333333,10.2,Quadrupel (Quad),Firestone Walker Brewing Co.,12,0.3826126754283905
Saugrenue,3.5,3.5,4.0,4.0,3.5,7.5,American Double / Imperial Stout,Brasserie Dieu Du Ciel,1,-0.21776482462882996
Sausa Pils,3.0,3.0,3.5,2.5,3.0,5.0,German Pilsener,Vecchio Birraio,1,0.5836557149887085
Sausa Weizen,1.5,2.0,2.5,1.5,1.5,5.0,Hefeweizen,Vecchio Birraio,1,0.6190725564956665
Saut Du Lapin,3.75,3.75,4.0,4.0,3.5,5.9,Belgian Pale Ale,Oakland Brewing Company,2,-0.17921850085258484
Sauvage Cuvée 2008,3.6666666666666665,3.3333333333333335,4.0,3.8333333333333335,3.6666666666666665,7.0,American Wild Ale,Boquébière,3,-0.33344998955726624
Sauvignon Blanc Barrel Fermented Saison,4.25,4.5625,4.3125,4.3125,4.375,7.0,Saison / Farmhouse Ale,Mystic Brewery,8,-0.23191258311271667
Sauvin Pils,3.6666666666666665,3.0,4.0,3.6666666666666665,3.3333333333333335,4.98,German Pilsener,The Twisted Hop Real Ale Brewpub,3,0.5836557149887085
Savage India Pale Ale,4.0,3.5,3.5,3.5,3.5,6.1,American IPA,Bertram's Salmon Valley Brewery & Restaurant,1,-0.28257158398628235
Savannah Fest Beer,3.5476190476190474,3.0238095238095237,3.357142857142857,3.3095238095238093,3.4047619047619047,4.9,Märzen / Oktoberfest,Moon River Brewing Company,21,0.37413153052330017
Sawgrass Wheat,3.5,3.25,3.5,4.0,3.5,5.2,American Pale Wheat Ale,Pensacola Bay Brewery,2,-0.30808117985725403
Sawley Tempted,4.0,3.5,4.0,4.0,3.5,3.7,English Pale Mild Ale,Bowland Beer Company Limited,1,-0.27756550908088684
Sawney Bean Scottish Ale,3.0,4.0,3.5,3.5,3.5,5.26,Scottish Ale,Rocky River Brewing,1,-0.2322547733783722
Sawtooth Ale,3.8076923076923075,3.5,3.8461538461538463,3.730769230769231,3.576923076923077,5.4,American Blonde Ale,Bitter Root Brewing,13,-0.2778026759624481
Sax-a-Pale Ale,4.25,3.75,3.75,4.25,4.0,4.5,American Pale Ale (APA),Lindens Brewing Co.,2,-0.3648636043071747
Saxo,4.004739336492891,3.933649289099526,3.9265402843601898,3.9075829383886256,3.924170616113744,8.0,Belgian Strong Pale Ale,Brasserie Caracole,211,-0.18522727489471436
Saxon Sons Pilsner,3.625,3.5,4.25,3.625,3.5,5.4,German Pilsener,Jack's Abby Brewing,4,0.5836557149887085
Saxonator Dunkles Doppelbock,4.333333333333333,4.166666666666667,3.8333333333333335,4.666666666666667,4.5,9.0,Doppelbock,Jack's Abby Brewing,3,0.4923686683177948
Say Sun,4.5,4.166666666666667,4.166666666666667,4.333333333333333,4.5,6.5,Saison / Farmhouse Ale,Cigar City Brewing,3,-0.23191258311271667
Scallywag Extra Pale Ale,4.25,4.25,4.107142857142857,4.178571428571429,4.25,5.4,American Pale Ale (APA),Skull Coast Brewing Company,14,-0.3648636043071747
Scanlan IPA,3.5,3.5,4.0,4.0,4.0,6.2,American IPA,Carmody Irish Pub & Brewing,1,-0.28257158398628235
Scapegoat,4.5,4.0,4.5,4.0,4.0,6.6,Bock,The Tap Brewing Company,1,0.4529854655265808
Scarampola Nivura,2.5,2.5,3.0,4.0,2.0,7.5,Herbed / Spiced Beer,Scarampola,1,0.009793311357498169
Scarecrow ESB,4.0,3.5,3.5,3.5,4.0,4.77,American Strong Ale,McMenamins Dad Watson's,2,-0.3154928982257843
Scarface Stout,4.15,4.1,4.225,4.275,4.25,10.5,American Double / Imperial Stout,Speakeasy Ales & Lagers,20,-0.21776482462882996
Scarlet Ale,3.25,2.8333333333333335,3.25,3.0,3.25,5.84,American Amber / Red Ale,Southend Brewery & Smokehouse,6,-0.3161865174770355
Scarlet Fire,3.75,3.75,3.5,3.75,3.75,5.84,American Amber / Red Ale,Tighthead Brewing Company,2,-0.3161865174770355
Scarlet Fire IPA,4.142857142857143,3.9107142857142856,3.857142857142857,4.071428571428571,4.107142857142857,6.4,American IPA,Big Time Brewery & Alehouse,28,-0.28257158398628235
Scarlett,4.25,4.125,3.875,4.0,4.125,7.0,Saison / Farmhouse Ale,Goose Island Beer Co.,4,-0.23191258311271667
Scary Ferris Wheel,4.0,4.0,4.0,4.0,3.75,5.6,Vienna Lager,Granite City Food & Brewery,2,0.19473281502723694
Scepter Head IPA,4.4,4.8,4.2,4.0,4.1,6.1,American IPA,Draught Works,5,-0.28257158398628235
Schadenfreude Rye Lager,4.0,3.75,4.0,4.0,3.5,4.3,Rye Beer,Fort Collins Brewing,2,-0.07809102535247803
Schanzenbräu Schwarzbier,3.5,3.5,4.0,4.0,3.5,5.1,Schwarzbier,Brauerei Schanzenbräu,1,0.5450350046157837
Schederndorfer Will Bockbier,4.0,3.0,4.0,4.0,3.5,7.5,Bock,Brauerei Konrad Will,1,0.4529855251312256
Schederndorfer Will Lagerbier (Landbier Dunkel),4.25,3.75,4.25,4.25,4.5,5.2,Keller Bier / Zwickel Bier,Brauerei Konrad Will,2,0.38775020837783813
Scheerse Triple,3.8333333333333335,4.166666666666667,3.6666666666666665,3.8333333333333335,4.0,9.5,Tripel,Bierbrouwerij Mommeriete,3,0.4301151633262634
Scheherezade,4.1,4.3,3.9,4.15,4.2,7.1,Flanders Oud Bruin,The Tap Brewing Company,10,0.3624408543109894
Scheldebrouwerij Strandgaper,3.4166666666666665,3.4166666666666665,3.3333333333333335,3.5,3.4166666666666665,6.2,Belgian Pale Ale,Scheldebrouwerij,6,-0.17921850085258484
Scheldepils,2.75,3.25,3.5,2.75,3.0,5.0,German Pilsener,Scheldebrouwerij,2,0.5836557149887085
Scherdel Helle Weisse,4.5,4.5,3.0,5.0,4.0,5.1,Hefeweizen,Privatbrauerei Scherdel OHG,1,0.6190725564956665
Scherdel Lager,3.0,3.5,3.5,3.5,3.0,4.9,Dortmunder / Export Lager,Privatbrauerei Scherdel OHG,1,0.390900582075119
Scherdel Premium Pilsner,3.75,3.75,3.5,4.0,3.75,4.9,German Pilsener,Privatbrauerei Scherdel OHG,2,0.5836557149887085
Scherdel Schwarzes,4.0,4.0,4.0,3.5,3.5,5.0,Schwarzbier,Privatbrauerei Scherdel OHG,1,0.5450350046157837
Scheyern Kloster-Doppelbock Dunkel,4.083333333333333,4.041666666666667,3.8333333333333335,4.041666666666667,4.083333333333333,7.400000000000001,Doppelbock,Klosterbrauerei Scheyern,12,0.4923686683177948
Scheyern Kloster-Export Dunkel,3.5,3.0714285714285716,3.642857142857143,3.5,3.357142857142857,5.4,Munich Dunkel Lager,Klosterbrauerei Scheyern,7,0.2676950991153717
Scheyern Kloster-Gold Hell,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.5,5.400000000000001,Munich Helles Lager,Klosterbrauerei Scheyern,3,0.29436808824539185
Scheyern Kloster-Weisse Dunkel,3.3333333333333335,3.1666666666666665,4.0,3.1666666666666665,3.3333333333333335,5.5,Dunkelweizen,Klosterbrauerei Scheyern,6,0.5173115134239197
Scheyern Kloster-Weisse Hell,3.0,2.5,2.0,2.5,2.5,5.2,Hefeweizen,Klosterbrauerei Scheyern,1,0.6190725564956665
Schiergold,2.5,3.0,3.0,2.5,2.5,4.5,German Pilsener,Holdens Brewery Limited,1,0.5836557149887085
Schinderhannes Bock,4.0,3.5,4.5,4.0,4.0,7.1,Maibock / Helles Bock,Kirner Bier,1,0.46534162759780884
"Schlafly ""Sofa King"" Red Ale",3.75,3.5,4.5,3.5,4.0,5.5,American Amber / Red Ale,Saint Louis Brewery / Schlafly Tap Room,2,-0.3161865174770355
"Schlafly #20, Volume 1 - Imperial Pilsner",3.772727272727273,3.8636363636363638,4.045454545454546,3.8181818181818183,3.8636363636363638,9.0,American Double / Imperial Pilsner,Saint Louis Brewery / Schlafly Tap Room,11,0.27285969257354736
"Schlafly #20, Volume 2 - Hop Toddy",3.738095238095238,4.0476190476190474,3.8095238095238093,3.6904761904761907,3.738095238095238,9.0,American Strong Ale,Saint Louis Brewery / Schlafly Tap Room,21,-0.3154928982257843
"Schlafly #20, Volume 3: Citrus Witbier",3.9642857142857144,3.9285714285714284,4.071428571428571,3.9642857142857144,4.035714285714286,6.5,Witbier,Saint Louis Brewery / Schlafly Tap Room,14,0.44524097442626953
"Schlafly #20, Volume 4: Southern Hemisphere IPA",4.125,4.0,4.0,3.875,4.125,7.0,American IPA,Saint Louis Brewery / Schlafly Tap Room,4,-0.28257158398628235
Schlafly / Bigelo's Bistro Rye IPA,4.25,3.75,4.0,4.25,4.25,4.88,Rye Beer,Saint Louis Brewery / Schlafly Tap Room,2,-0.07809102535247803
Schlafly 1904 American Lager,3.763157894736842,3.0789473684210527,3.473684210526316,3.3157894736842106,3.3684210526315788,5.2,American Adjunct Lager,Saint Louis Brewery / Schlafly Tap Room,19,0.043954282999038696
Schlafly Altbier,3.75,3.5833333333333335,4.083333333333333,3.5833333333333335,3.6666666666666665,5.76,Altbier,Saint Louis Brewery / Schlafly Tap Room,6,0.5084108114242554
Schlafly American Brown Ale,4.027777777777778,3.75,3.9166666666666665,3.7777777777777777,3.8055555555555554,5.66,American Brown Ale,Saint Louis Brewery / Schlafly Tap Room,18,-0.33238479495048523
Schlafly American IPA,4.17175572519084,4.080152671755725,4.030534351145038,3.99618320610687,4.190839694656488,7.2,American IPA,Saint Louis Brewery / Schlafly Tap Room,131,-0.28257158398628235
Schlafly American Lager,3.611111111111111,3.1666666666666665,3.388888888888889,3.5,3.5555555555555554,4.96,American Pale Lager,Saint Louis Brewery / Schlafly Tap Room,9,-0.09554329514503479
Schlafly American Pale Ale (APA) / Expedition Reserve,3.968421052631579,3.6578947368421053,3.8789473684210525,3.8,3.857894736842105,5.2155555555555555,American Pale Ale (APA),Saint Louis Brewery / Schlafly Tap Room,95,-0.3648636043071747
Schlafly Barrel Aged Grand Cru,4.0,4.5,4.0,4.5,4.5,9.0,Belgian Strong Pale Ale,Saint Louis Brewery / Schlafly Tap Room,1,-0.18522727489471436
Schlafly Belgian Dubbel,3.923076923076923,3.4615384615384617,3.730769230769231,3.6538461538461537,3.6923076923076925,9.0,Dubbel,Saint Louis Brewery / Schlafly Tap Room,13,0.40801912546157837
Schlafly Belgian Pale Ale,4.0,4.0,5.0,4.0,4.5,6.0,Belgian Pale Ale,Saint Louis Brewery / Schlafly Tap Room,1,-0.17921850085258484
Schlafly Belgian Singel,4.045454545454546,3.727272727272727,4.0,4.045454545454546,4.0,5.0,Witbier,Saint Louis Brewery / Schlafly Tap Room,11,0.44524097442626953
Schlafly Belgian Spiced Ale,3.5,3.5,3.0,4.5,4.0,4.8,Herbed / Spiced Beer,Saint Louis Brewery / Schlafly Tap Room,1,0.009793311357498169
Schlafly Bière De Garde,3.9829545454545454,3.8636363636363638,4.0,3.971590909090909,3.965909090909091,7.5,Bière de Garde,Saint Louis Brewery / Schlafly Tap Room,88,0.4200810194015503
Schlafly Black IPA,4.0,4.166666666666667,4.0,3.8333333333333335,4.166666666666667,6.5,American Black Ale,Schlafly Bottleworks,3,-0.33364155888557434
Schlafly Boathouse Ale,4.5,4.0,3.5,4.0,4.5,5.2155555555555555,American Pale Ale (APA),Saint Louis Brewery / Schlafly Tap Room,1,-0.3648636043071747
Schlafly Bock,3.6666666666666665,3.5,3.9166666666666665,3.5,3.5,6.2,Bock,Saint Louis Brewery / Schlafly Tap Room,6,0.4529854655265808
Schlafly Bourbon Cask Ale,4.166666666666667,4.0,3.8333333333333335,4.0,3.8333333333333335,12.56,American Strong Ale,Saint Louis Brewery / Schlafly Tap Room,3,-0.3154928982257843
Schlafly Bourbon Stout,3.5,3.5,4.5,3.5,3.5,9.239999999999998,American Double / Imperial Stout,Saint Louis Brewery / Schlafly Tap Room,1,-0.21776488423347473
Schlafly Burn Ward Wheat,4.5,4.5,4.166666666666667,4.166666666666667,4.5,6.87,American Pale Wheat Ale,Saint Louis Brewery / Schlafly Tap Room,3,-0.30808117985725403
Schlafly Centennial ESB,4.5,4.5,4.5,4.5,4.5,5.1,Extra Special / Strong Bitter (ESB),Saint Louis Brewery / Schlafly Tap Room,2,0.13803312182426453
Schlafly Chocolate Porter,3.5,3.75,4.25,3.75,3.75,6.673506493506492,American Porter,Saint Louis Brewery / Schlafly Tap Room,2,0.21495984494686127
Schlafly Chocolate Stout,3.0,3.5,4.0,3.0,3.5,6.68,Oatmeal Stout,Saint Louis Brewery / Schlafly Tap Room,1,-0.09642744064331055
Schlafly Christmas Ale,3.643410852713178,3.7751937984496124,3.7131782945736433,3.7131782945736433,3.705426356589147,8.0,Herbed / Spiced Beer,Saint Louis Brewery / Schlafly Tap Room,129,0.009793311357498169
